recipe_id,ingredient_id,quantity
153891,6270,1/4  teaspoon
153891,2683,1 1/2  cups
153891,5180,2   tablespoons   shredded
153891,3217,1/4  teaspoon
153891,2378,1/2  teaspoon
153891,2320,1   teaspoon
153891,5168,1/8  teaspoon
153891,1119,1   dash
153891,590,1/4  teaspoon
153891,4987,
89575,63,2   cups   sifted
89575,332,3   teaspoons
89575,335,1   teaspoon
89575,6270,1   teaspoon
89575,6662,2   cups
89575,2499,4
89575,4574,3/4  cup   melted
81160,4189,1   lb
81160,6373,1 (1 1/4  ounce) package
81160,1168,1   cup
81160,7655,2   tablespoons
81160,6029,2 (8   ounce) packages
81160,519,1   medium
81160,6265,1   cup
81160,4308,3   cups
81160,7213,1   medium
81160,5010,1/4  cup
81160,588,1/2  cup   pitted ripe
81160,6654,
211580,4189,2   lbs
211580,7770,1
211580,3486,1/4  teaspoon
211580,2435,1/2  teaspoon
211580,2399,1/2  teaspoon
211580,6374,1/4  teaspoon
211580,5033,1 (1 1/2  ounce) envelope
211580,7655,6   cups
211580,7233,1 (8   ounce) can
211580,6696,1   tablespoon
211580,2131,1 (15   ounce) can
211580,1803,1 (15   ounce) can
211580,1124,1   cup
211580,1128,1/4  cup
211580,2769,1   cup
211580,7779,1   cup
211580,3219,
211580,5180,shredded
211580,6654,
173677,2901,3   lbs
173677,6906,4   cups
173677,4253,1/3  cup
173677,7367,1   tablespoon
28755,7362,1   cup
28755,1257,2   cups
28755,3418,1 (4   ounce) can  chopped
28755,5010,1   small
28755,5106,1   teaspoon
28755,6270,1/2  teaspoon
28755,2007,1/2  teaspoon
28755,6335,3
28755,2778,1/3  cup
30359,5010,1/4  cup   minced
30359,3399,2   tablespoons   minced
30359,840,1/4  cup
30359,2788,1   lb
30359,2620,3/4  cup
30359,2499,1
30359,4623,1   tablespoon
30359,2325,1   tablespoon
30359,4253,1   tablespoon
30359,7946,
30359,4996,
30359,2430,1   teaspoon
30359,1119,1   dash
30359,7557,1/4-1/2  cup
67478,5825,1   cup
67478,840,1   cup
67478,800,1 1/2  cups
67478,2499,2
67478,2683,2   cups
67478,335,1   teaspoon
67478,332,1   teaspoon
67478,1511,1/2  teaspoon
67478,4975,2   cups
85853,5157,20   ounces
85853,4987,2   tablespoons
85853,4884,1/4  teaspoon
85853,2010,1/2  teaspoon
85853,5010,1   small
85853,3248,1/4  teaspoon
85853,3203,3 -4
85853,7213,2   large
85853,6906,1/4  teaspoon
85853,6270,
85853,3177,1/2  teaspoon
85853,1329,1/2  teaspoon
85853,7338,1/4  teaspoon
85853,1797,3/4  teaspoon
85853,2009,1   teaspoon
85853,7655,1/4  cup
85853,5224,1   cup
85853,3668,1/4  cup
85853,2777,2   tablespoons
11514,6168,1   cup
11514,6906,3   cups
11514,7655,1/2  cup
11514,4433,1 (3   ounce) envelope
145464,5877,1/4  cup
145464,1645,1 1/2  cups
145464,5402,2   ounces
145464,1833,2   tablespoons
145464,7956,2   tablespoons
145464,4253,1   tablespoon
145464,6270,1/2-1   teaspoon
145464,2127,1 (4   ounce) can
21084,1252,1 1/2  lbs
21084,1257,4   cups
21084,3384,1 (48   ounce) jar
21084,5010,1   large
21084,3184,3   cloves
21084,3418,1 (3   ounce) can  chopped
21084,3502,2   teaspoons
21084,3529,1   teaspoon
21084,6270,1/2  teaspoon
21084,590,1/2  teaspoon   freshly ground
21084,1119,1/4  teaspoon
21084,6335,1   bunch
188644,1329,3   tablespoons
188644,2683,3   tablespoons
188644,1246,1   tablespoon
188644,1589,1   teaspoon
188644,3219,1/2  teaspoon
188644,5106,1   teaspoon
188644,7655,3   cups
188644,7233,1 (8   ounce) can
193216,5648,2   large
193216,6654,1/4  cup
193216,4574,1   tablespoon
193216,7054,1/8  teaspoon
193216,5006,2   teaspoons
193216,5010,1   cup
193216,1093,2   medium
193216,1130,2   medium
193216,3549,1   lb   uncooked
193216,63,3   tablespoons
193216,2879,1   tablespoon
193216,2378,1   teaspoon
193216,590,1/2  teaspoon
193216,1257,1/4  teaspoon
201000,6156,7 1/2  cups
201000,7642,1   cup
201000,3311,1   cup
201000,3510,1/2  cup
201000,800,1/2  cup
201000,5006,1/2  cup
201000,3723,1/2  cup
201000,1511,1/2  tablespoon
201000,7449,1   tablespoon
106430,6906,1   cup
106430,2499,6   large
106430,1680,1 (14   ounce) can
106430,2559,1 (12   ounce) can
106430,7470,1   teaspoon
106430,1910,1   ounce
104182,8021,
104182,4253,
104182,6906,
104182,3497,
104182,3527,
104182,63,
104182,840,
121853,1971,2   lbs
121853,2499,2
121853,840,1/2  cup   melted
121853,170,1/2  cup
121853,6906,1   cup
121853,63,3   cups
121853,332,5   teaspoons
121853,6270,1   teaspoon
74438,4623,1   tablespoon
74438,5180,1   tablespoon
74438,6335,1
74438,7804,1 -2   teaspoon
74438,6261,1 -2
10510,6029,1 (8   ounce) package
10510,1910,1 (8   ounce) package
10510,4623,1 1/2  teaspoons
10510,3184,1   clove   pressed
10510,2258,1   teaspoon
10510,6276,
10510,225,2   cups
31567,5462,1/4  cup
31567,384,10 -15
31567,3184,3 -4   cloves
31567,840,1/2  cup
31567,4384,1   teaspoon
31567,7801,1/2  cup
31567,6261,4 (6   ounce)
70562,6715,
70562,3484,2   lbs
70562,5010,2   large
70562,7655,1 1/2  cups
70562,6373,1 (1 1/4  ounce) envelope
70562,1815,2 (11   ounce) cans
70562,1643,1 1/2  cups
70562,6265,1   cup   favorite
70562,3414,2 (4 1/2  ounce) cans  diced
70562,4308,4   cups
70562,7213,1   medium
131270,7178,2   lbs
131270,2499,2
131270,4623,1/3  cup
131270,4253,1   teaspoon
131270,728,1   cup
131270,2855,2/3-3/4  cup   grated
131270,5106,1   teaspoon
131270,5168,1/2  teaspoon
131270,3217,1/2  teaspoon
131270,5319,1/4  teaspoon
131270,7168,1/2  teaspoon
131270,5185,1   tablespoon
64829,6413,2   tablespoons
64829,1327,1/2  teaspoon   cayenne
64829,221,8   stalks
64829,2643,2/3  cup
64829,892,1   cup   sliced
64829,3184,1   clove
64829,3355,2   teaspoons
64829,6696,2   tablespoons
63639,367,1/3  cup
63639,4623,1/3  cup
63639,1316,1      canned
63639,1240,2   lbs   leftover bbq
63639,5966,1   small
63639,5915,1
63639,2778,1/2  cup
92216,7650,1   cup
92216,63,3   cups
92216,5687,2   tablespoons
92216,7956,3   teaspoons
92216,7470,1/4  teaspoon
92216,840,4   tablespoons
92216,7790,5   tablespoons
92216,6270,3/4  teaspoon
92216,3902,2   tablespoons
92216,4244,1/4  teaspoon
92216,2499,2
36041,912,1 (18   ounce) box
36041,1910,1 (8   ounce) package
36041,2499,4
36041,6906,1/2  cup
36041,7655,1/2  cup
36041,7557,1/2  cup
36041,77,1   teaspoon
36041,5767,1   teaspoon
266529,1689,
266529,4717,1   tablespoon
266529,1824,1   tablespoon
266529,77,1/2  teaspoon
266529,7449,1/4  teaspoon
266529,2696,
158349,7839,
158349,2794,
158349,155,
158349,800,
158349,5006,
158349,7103,
158349,5280,
158349,6378,
158349,6980,
507731,840,3   tablespoons
507731,3402,1   small
507731,5010,1/2  cup
507731,6324,1/2-3/4  lb
507731,2131,1 (15   ounce) can
507731,3219,1/4  teaspoon
507731,7243,
507731,6270,
507731,590,
88333,4574,3   tablespoons
88333,5010,1
88333,6061,2   cups
88333,2019,1/2  teaspoon
88333,7337,1/4  teaspoon
88333,4284,1   tablespoon
88333,1257,3   cups
88333,1372,2   tablespoons
88333,5319,1/4  teaspoon
101459,840,1/2  cup
101459,800,3   cups
101459,4033,
101459,7022,1 (14   ounce) can  eagle brand
101459,7449,1   tablespoon
101459,5554,4 -6   quarts
335597,2982,2 (10   ounce) packages
335597,3184,1/2  teaspoon
335597,840,1/4  cup
335597,63,2   tablespoons
335597,4717,1   cup
335597,6270,1/4-1/2  teaspoon
335597,5319,1/8  teaspoon
335597,1910,1 (3   ounce) package
335597,1168,1/2  cup
335597,728,1/2  cup
228463,1252,8
228463,6276,
228463,7557,1   tablespoon
228463,1910,3   ounces
228463,2200,1/2  cup
228463,3810,1/4  cup   frank's
228463,3217,1/4  teaspoon
228463,1168,1/2  cup   shredded
47504,7284,2 (6   ounce) cans
47504,6371,1   package
47504,2499,2
47504,4623,1/3  cup
47504,2159,1/2  teaspoon
47504,4987,
79014,5610,4 -5   lbs
79014,5010,1   medium
79014,7655,1   cup
79014,393,3
79014,4436,4   tablespoons
79014,6374,1/2  tablespoon
79014,6270,1   tablespoon
79014,3217,1/4  tablespoon
79014,3486,1/4  tablespoon
128094,840,6   tablespoons
128094,7946,
128094,6374,1 1/2  teaspoons
128094,3217,3/4  teaspoon
128094,5024,1/2  teaspoon
128094,1806,
128094,6067,
128094,7683,
128094,4788,1   cup
128094,5711,1   cup
128094,3197,1   cup   bite-size
72108,840,2/3  cup
72108,2807,2   tablespoons   finely chopped
72108,2683,2/3  cup
72108,4717,4   cups
72108,3589,3   cups
72108,331,4   large
72108,6335,4 -6
72108,298,12   slices
72108,1168,1 1/2  cups   shredded
72108,6654,1   cup
72108,6276,
76273,7557,1   tablespoon
76273,5010,2
76273,3203,6
76273,1329,1   tablespoon
76273,591,1   teaspoon   cracked
76273,1330,1   cup   tomato based
76273,800,1/4  cup   packed
76273,1504,1/4  cup
76273,7946,
76273,4436,1   teaspoon
76273,5610,3   lbs
76273,4020,
24768,2683,2 1/4  cups
24768,6906,3/4  cup
24768,4574,3/4  cup
24768,332,1/2  teaspoon
24768,335,1/2  teaspoon
24768,6270,1/4  teaspoon
24768,6654,3/4-1   cup
24768,2499,1
24768,77,1   teaspoon
24768,1910,8   ounces
24768,5857,1/4  cup
24768,6526,1
40621,2651,1   lb
40621,5648,5   large
40621,5010,3   tablespoons   chopped
40621,2499,2
40621,7655,1   tablespoon
40621,6276,
172725,5502,1 1/2  cups
172725,3256,1/3  cup
172725,800,1/3  cup
172725,4253,2   teaspoons
50064,4445,1 1/2  lbs
50064,7550,1/2  cup
50064,382,2   teaspoons
50064,5024,1   teaspoon
50064,7956,1/2  cup
50064,843,
50064,2593,16   ounces
9055,3398,16   ounces
9055,840,2   tablespoons
9055,3184,1   clove
9055,5319,1   dash
95818,1257,1 1/2  cups
95818,1854,1   cup   uncooked
95818,2320,1/2-1   teaspoon
95818,5519,2
95818,2001,1 -2   cup   diced peeled
95818,2591,1/2  cup   crumbled
95818,5002,1/2  cup   small
95818,5966,1   small
95818,1313,1 (15   ounce) can
95818,7655,1/4  cup
95818,4253,3   tablespoons
95818,5006,2 -3   tablespoons
95818,2816,1   teaspoon
95818,6270,
190835,7655,6   cups
190835,1112,5   cups
190835,1093,2   cups
190835,5010,1/2  cup
190835,2320,1   teaspoon
190835,2212,1   teaspoon
190835,1248,4
190835,6273,
21935,1252,2
21935,800,1   tablespoon
21935,4379,1
21935,5006,2   tablespoons
21935,1795,1   teaspoon
21935,5168,1/2  teaspoon
21935,3184,6   cloves
21935,5935,2
81900,7887,1 1/2  cups
81900,3510,3/4  cup
81900,4975,3/4  cup
81900,800,1   cup
81900,335,2   teaspoons
81900,332,1   teaspoon
81900,6270,1/2  teaspoon
81900,1511,2   teaspoons
81900,1093,1   cup   shredded
81900,150,1   cup   finely chopped peeled
81900,5825,1/2  cup
81900,4717,3/4  cup
81900,2499,2
81900,7449,1   teaspoon
328537,5006,1   tablespoon
328537,5010,1   large
328537,3184,1   teaspoon
328537,393,1   large
328537,1329,1   teaspoon
328537,2022,2   teaspoons
328537,7337,2   teaspoons
328537,4884,2   teaspoons
328537,2010,2   teaspoons
328537,6777,1   cup
328537,7655,2   cups
328537,7565,2   teaspoons
328537,6270,
328537,1795,1 -2   tablespoon   chopped
252267,1252,1
252267,2777,1   tablespoon
252267,6265,2   cups
252267,1910,1/3  cup
252267,6654,1   tablespoon
252267,6335,2
252267,2007,1/2  teaspoon
252267,3418,2   tablespoons   canned
252267,3957,1
252267,1168,2   tablespoons
252267,7258,2 (7   inch)
24638,1043,1   tablespoon
24638,5010,1
24638,1093,2
24638,1130,2
24638,892,4   cups   sliced
24638,2378,1   teaspoon
24638,7302,6 -8   cups
24638,7229,2   tablespoons
24638,374,1/4  cup
24638,6009,2   teaspoons
24638,6270,1   teaspoon
24638,590,1   teaspoon   freshly ground
24638,7320,2   cups   chopped cooked
48913,4062,1   lb
48913,5168,2   teaspoons
48913,1119,1/2-1   teaspoon
48913,590,1   teaspoon
48913,393,2
48913,3502,1   teaspoon
48913,7655,1   quart
48913,6574,1   large
48913,6270,2 -3   teaspoons
48913,1124,1 1/2  cups   chopped
48913,5010,1 1/2  cups   chopped
48913,2808,2
48913,3800,1/2  teaspoon
48913,2856,3   tablespoons   minced
48913,1746,hot
311020,5627,2   lbs
311020,2434,1 (1   ounce) envelope
311020,7655,1   cup
311020,6007,3/4  cup
311020,3184,3   tablespoons   minced
311020,6696,3   tablespoons
311020,2816,
86933,6545,1/4  lb
86933,7557,1/4  cup   crisco
86933,2200,1 (1   ounce) package
86933,3219,1   teaspoon
86933,1119,1   teaspoon
333838,800,1   cup
333838,2499,2
333838,7557,1/2  cup
333838,7655,1/3  cup
333838,5760,1 (15   ounce)
333838,5495,1 3/4  cups
333838,335,1   teaspoon
333838,332,1/2  teaspoon
333838,6270,1   teaspoon
333838,4964,1/4  teaspoon
333838,1511,1   teaspoon
333838,5759,1   teaspoon
333838,840,
333838,4717,
333838,5298,
16666,5006,4   teaspoons
16666,3184,5   cloves
16666,7213,1/2  lb
16666,2300,1   cup
16666,6270,1   teaspoon
16666,4253,1   teaspoon
397920,2683,1 1/4  cups
397920,1831,3/4  cup
397920,6906,1/4  cup
397920,332,2   teaspoons
397920,6270,1/2  teaspoon
397920,6516,1   cup
397920,7557,1/4  cup
397920,2509,2
85511,1831,3/4  cup
85511,4717,1 1/4  cups
85511,2683,1   cup
85511,6906,1/3  cup
85511,332,3   teaspoons
85511,6270,1   teaspoon
85511,2499,1
85511,7557,1/4  cup
85511,298,
85511,1168,
85511,3793,
91093,6544,3   lbs
91093,7655,4   quarts
91093,6270,1   cup
91093,840,1/2  cup
3285,1252,1   lb
3285,1306,1   lb
3285,4863,2   cups
3285,7655,2   cups
3285,3085,1   cup
3285,1124,1   cup
3285,1093,1 1/2  cups
3285,5168,1   teaspoon
3285,6270,1/2  teaspoon
3285,2352,1   teaspoon
3285,2378,1/2  teaspoon
3285,5319,1/2  teaspoon
3285,1257,14 1/4  ounces
3285,7229,6   ounces
3285,1833,
3285,3020,3   tablespoons
3285,2643,2   cups
62343,1252,
62343,5006,
62343,3217,
62343,5185,
62343,5319,
62343,6270,
62343,1954,
62343,1910,
62343,840,
62343,4717,
62343,5180,
62343,7774,
62343,1698,
63909,7339,4   medium
63909,4964,1/2  teaspoon   grated
63909,2817,1   teaspoon
63909,5180,3 -4   tablespoons   freshly ground
63909,5006,
63909,4384,1   tablespoon
17382,1112,1   head
17382,672,2   medium
17382,7557,1   tablespoon
17382,2589,1/2  teaspoon
17382,2587,1   teaspoon
17382,7825,1   teaspoon
17382,2280,1 -2
17382,3550,3/4  teaspoon
17382,3500,1   teaspoon
17382,6270,1   teaspoon
17382,3532,1/8  teaspoon
17382,3177,1   teaspoon
133908,2683,2 1/2  cups
133908,332,4   teaspoons
133908,6335,1   cup   chopped
133908,1168,3   cups   coarsely grated
133908,4180,1   lb   fairly
133908,2499,8   large
133908,6374,2   teaspoons
133908,2780,
133908,1330,1   tablespoon
133908,840,3   tablespoons   melted
133908,869,1   cup
15276,5006,
15276,6324,
15276,3184,4   cloves
15276,5010,1   medium
15276,393,1      fresh
15276,2882,4 -6   sprigs
15276,2461,1   cup
15276,1297,1   cup
15276,1013,1   cup
15276,3668,1/2  cup
15276,1511,1/8-1/4  teaspoon
15276,3527,1/4-1/2  teaspoon
15276,6276,
15276,5313,1   lb
15276,5180,grated
31083,3323,8      whole
31083,7367,5   tablespoons   melted
31083,6906,1 1/2  cups
31083,7705,1/2  cup
31083,3881,4   teaspoons
31083,7470,1 1/2  teaspoons
31083,1910,4 (8   ounce) packages
31083,2499,4   large
31083,63,2   tablespoons
31083,1388,1   cup
31083,1375,
103838,7872,8   slices
103838,2506,1   cup
103838,6516,2 1/4  cups
103838,5753,1 (16   ounce) can
103838,800,1   cup
103838,1511,1 1/2  teaspoons
103838,5759,1 1/4  teaspoons
103838,4964,1/2  teaspoon
103838,7449,1   teaspoon
103838,5825,3/4  cup
12849,840,3/4  cup
12849,800,1 1/2  cups   packed
12849,7655,2   tablespoons
12849,1388,12   ounces
12849,2499,2   large
12849,2683,2 1/2  cups
12849,6270,1/2  teaspoon
12849,335,1 1/4  teaspoons
12849,129,
132249,2487,1
132249,5509,
132249,840,1   tablespoon
132249,6270,sprinkling
14433,1803,6   ears
14433,7367,2 1/2  tablespoons
14433,4096,1   teaspoon
14433,590,1/4  teaspoon   freshly ground
26792,800,1   cup   packed
26792,3758,1/3  cup
26792,4253,1/4  cup
26792,3607,1      fully cooked thick
184466,840,30   g
184466,386,2   tablespoons
184466,5741,2   sheets
184466,5180,1/2  cup
171163,4018,
171163,710,1/2  ounce
171163,1447,1   teaspoon
171163,3497,1   dash
171163,3778,
171163,7028,
100674,1289,3   lbs
100674,4987,4   tablespoons
100674,6754,48   ounces
100674,7655,1/4  cup
100674,3269,3   tablespoons
100674,3203,1   inch
100674,5010,5
100674,1987,2   large
100674,6270,1 (400   g) can
100674,1119,1/2  teaspoon
100674,3500,1/2  teaspoon
100674,7338,1   teaspoon
100674,7821,1/2  teaspoon
100674,1083,2
100674,4717,2   big
100674,3177,1   tablespoon
100674,840,4   tablespoons
25087,5122,1/4  cup
25087,4574,1/4  cup
25087,4470,1   cup
25087,1257,3   tablespoons
25087,673,3   cups
59223,5627,1   package
59223,3184,2   teaspoons   minced
59223,6270,1/2  teaspoon
59223,5319,1/2  teaspoon
59223,5006,2   tablespoons
59223,840,1   tablespoon
59223,4675,1/4  cup
59223,892,
59223,6832,
59223,2817,
190661,5574,4
190661,6270,1/4  teaspoon
190661,2780,1/4  teaspoon
190661,4568,
190661,800,
190661,4053,
190661,4880,
190661,7946,
185603,2683,3   cups
185603,6473,3   tablespoons
185603,332,1   teaspoon
185603,6270,3/4  teaspoon
185603,6906,1   pinch
185603,7655,1   cup
82827,6906,3   cups
82827,4987,1   cup
82827,2499,4
82827,1013,2   cups
82827,2683,3 1/2  cups
82827,332,1   teaspoon
82827,335,2   teaspoons
82827,6270,2   teaspoons
82827,5759,3 1/2  teaspoons
82827,7655,2/3  cup
82827,5825,1   cup
440697,5010,1
440697,3203,2
440697,1093,1   cup
440697,7655,2   cups
440697,3578,10
440697,4384,3   tablespoons
440697,7799,3   tablespoons
440697,6270,1   teaspoon
440697,5159,optional
94941,5006,3   tablespoons
94941,5010,1/2  large
94941,4219,1   lb
94941,3502,2   teaspoons
94941,3550,2   teaspoons
94941,3497,1/2  teaspoon
94941,7655,2 1/2  cups
94941,2803,5   tablespoons
94941,1372,3   tablespoons   snipped
94941,4062,1 (15   ounce) can
94941,4287,
94941,2683,1   tablespoon
94941,6274,
384181,2683,2   cups
384181,335,1   teaspoon
384181,6270,1/4  teaspoon
384181,2499,1
384181,6906,1 1/8  cups
384181,7557,1/2  cup
384181,869,2   tablespoons
384181,7470,1/2  teaspoon
384181,342,3      ripe medium-large
384181,7642,1/2  cup   chopped
22083,2499,3   large
22083,1043,1/2  cup
22083,6270,1   teaspoon
22083,1933,8   ounces
22083,6654,1   cup
22083,3997,
34045,5711,1 (11   ounce) package
34045,2446,1 (10 1/2  ounce) package
34045,6906,1   cup
34045,840,1   cup
34045,4330,1/2  cup
34045,7470,1/2  cup
34045,335,2   teaspoons
34045,4490,1   teaspoon
34045,958,
33995,5877,3/4  cup
33995,7655,3/4  cup   cold
33995,547,1   lb
33995,1589,
99184,840,1   cup   baking
99184,6906,1   cup
99184,7449,1   tablespoon
99184,6270,1/2  teaspoon
99184,2683,2   cups
99184,1388,1 (12   ounce) package
96978,2001,1   large
96978,7213,1   large
96978,5010,1   large
96978,5185,
96978,6270,
96978,4253,1/4  cup
96978,5006,1 -2   tablespoon
22507,2148,
22507,7251,2   lbs
22507,6276,
22507,298,8   slices
22507,5010,1   large
22507,5365,8
22507,1783,3   tablespoons
22507,437,3   cups
22507,2683,1/3  cup
22507,7655,1/2  cup
22507,2856,chopped
358553,3642,2 -12   packages   of sweet
358553,3597,1 1/2  lbs   of virginia
358553,7033,12   slices
358553,840,3/4  cup
358553,2148,
358553,7946,
358553,2317,1 1/2  teaspoons
358553,5556,
59183,2683,1   cup
59183,6270,2   teaspoons
59183,5168,2   teaspoons
59183,4574,1/2  cup
59183,5319,1/2  teaspoon
59183,1240,3 -4   lbs
59183,840,
59183,3723,
59183,4253,
14794,483,1   lb
14794,1093,4
14794,5010,1
14794,1124,2 -3   stalks
14794,5648,2 -3   medium
14794,7339,1   medium
14794,7863,1 (14 1/2  ounce) can
14794,7168,1   dash
14794,5106,1   dash
14794,6270,1   pinch
14794,432,1
14794,7655,1 1/2  cups
150490,5006,6   tablespoons
150490,3203,4
150490,756,1   lb
150490,2461,6   ounces
150490,5931,1   tablespoon
150490,4231,1
169739,1504,
169739,2148,
169739,3723,
169739,6270,
169739,1867,
169739,5006,
169739,7655,
169739,6426,
169739,6937,
169739,288,
169739,150,
169739,6173,
33016,1124,2   cups   chopped
33016,5010,2   cups   chopped
33016,5185,1/4  cup   chopped
33016,4863,2 (8   ounce) cans
33016,6795,12   cups
33016,5667,1   teaspoon
33016,2378,1   teaspoon
33016,6243,1 1/2  teaspoons
33016,3486,1/2  teaspoon
33016,6270,1 1/2  teaspoons
33016,2304,1/2  teaspoon
33016,2499,2
33016,7550,4   cups
154715,7213,3 2/3  cups
154715,298,4   cups
154715,4308,4   slices
154715,6906,3   cups   of thin sliced
154715,1504,1   teaspoon
154715,4623,2   teaspoons
154715,4359,1/2  cup
154715,2148,1/3  cup
154715,6276,
92651,2499,2
92651,1111,1/3  cup
92651,7655,1/3  cup
92651,7620,1   tablespoon
92651,840,1   tablespoon
92651,1168,1/3  cup
92651,7184,2   slices
20785,2683,1   cup
20785,510,1   cup
20785,5010,2   large
20785,7557,
127066,4379,3
127066,7213,1   cup
127066,255,1   cup
127066,1505,1/2  cup
127066,6270,3/4  teaspoon
127066,590,1/4  teaspoon
127066,1754,1   lb
127066,3951,1
127066,3203,1
127066,7258,12
14300,6754,
14300,6846,1   cup   sliced
14300,7790,
14300,4987,
14300,7799,
14300,6416,
14300,5556,
14300,5168,
14300,7946,
14300,5010,
142860,6906,1 1/4  cups
142860,840,1/2  cup
142860,5261,1/2  cup
142860,7655,1/4  cup
142860,7449,1   tablespoon
142860,2499,1
142860,7887,1 1/2  cups
142860,4998,1   cup
142860,5825,1   cup
142860,6270,1/2  teaspoon
142860,335,1/2  teaspoon
142860,1169,
31997,2001,2   medium
31997,6654,4   tablespoons
31997,3184,1   clove
31997,6270,1/4  teaspoon
31997,7620,1   tablespoon
31997,6980,1   medium
31997,5168,1   dash
102176,4998,1/2  cup
102176,7655,1   cup
102176,5753,1/8  cup
102176,5759,1   teaspoon
102176,800,1   tablespoon
102176,208,
333618,6987,2   medium
333618,5006,2 -3   tablespoons
333618,4320,1   tablespoon
333618,4096,1/2  teaspoon
333618,2816,1/2  teaspoon
39048,7655,2   cups
39048,4969,1   cup
39048,840,
39048,7956,4 1/2  teaspoons
39048,6906,1/2  cup
39048,63,1   tablespoon
39048,6270,4   cups
39048,800,1 1/2  teaspoons
497261,1656,1 (8   ounce) bag
497261,4610,
497261,1860,1/2  lb
497261,4996,
497261,1043,3   tablespoons
88433,255,1      ripe
88433,3625,1
88433,4623,2   tablespoons
88433,3217,1   teaspoon
88433,6276,
88433,5168,
88433,2856,
88433,4253,1/8  teaspoon
166669,1186,1 (9   ounce) package
166669,4308,1   head
166669,2200,1   cup   prepared creamy
166669,5180,1/4  cup   grated
166669,1223,10   large
166669,903,2   cups
166669,590,
166669,6270,
209819,1252,4
209819,4053,1/2  cup
209819,800,3   tablespoons
209819,7620,2   tablespoons
209819,7946,
209819,2430,2   teaspoons
179895,6053,2   lbs
179895,2045,1   cup
179895,4053,1/3  cup
179895,1330,3/4  cup
179895,6696,1/4  cup
179895,7946,
179895,7706,1/4  cup
179895,3525,2   tablespoons
179895,3891,1   tablespoon
179895,5319,
19066,7095,1 (3 1/4  ounce) package
19066,3910,1 (3 1/2  ounce) package
19066,5056,
19066,7655,2 1/4  cups
19066,1789,
19066,4533,2 (10   ounce) cans
166623,3392,
166623,3140,fresh
166623,3723,2   tablespoons
166623,7649,4   tablespoons   toasted
166623,1511,
24155,1252,1 1/2  lbs
24155,1938,2   tablespoons
24155,6696,1/2  cup
24155,800,1   tablespoon
24155,2022,2   tablespoons
24155,3184,2   cloves
24155,3800,1   tablespoon
47953,63,1 1/2  cups
47953,6906,1/2  cup
47953,332,2   teaspoons
47953,2499,1   large
47953,840,1/2  cup
47953,4717,1/2  cup
47953,524,2   cups
47953,7449,3/4  teaspoon
47953,1511,1   dash
47953,800,
47953,2683,
47953,4958,
35385,5648,4   medium
35385,5010,1   small
35385,6321,1 (14 1/2  ounce) can
35385,2499,1
35385,6270,1/2  teaspoon
35385,590,1/4  teaspoon
35385,1078,1/4  teaspoon
35385,63,1/2  cup
35385,728,1/3  cup
35385,2683,additional
25653,2426,2   cups
25653,1833,3/4  cup
25653,2318,2   tablespoons
25653,3486,1/2  teaspoon
25653,1251,1/4  cup
25653,2212,1   teaspoon
25653,2378,1/4  teaspoon
223104,2901,2   pints
223104,6906,1/2  cup
223104,7028,
223104,840,
223104,2499,
223104,4717,
223104,77,
223104,7470,
223104,63,
223104,332,
281139,3499,1/3  cup
281139,3497,1   teaspoon
281139,4717,1   cup
281139,6906,2 -3   tablespoons
281139,328,2   tablespoons
281139,7470,1   teaspoon
281139,1527,4
281139,7702,
90880,2752,2   lbs
90880,6197,1   small
90880,6335,3
90880,2809,1/2  teaspoon   freshly grated
90880,3203,3      finely diced
90880,6696,1/2  cup
90880,6413,1   teaspoon
90880,1986,1/2  teaspoon
90880,1330,
90880,3643,1   teaspoon
31570,912,
31570,342,
31570,7655,
31570,4987,
31570,2499,
31570,1789,
31570,7479,
31570,4717,
64588,1240,5   lbs
64588,1786,
64588,6374,
64588,5010,chopped
64588,3184,
64588,96,
149110,537,
149110,4717,1 1/2  cups
149110,2499,1
149110,4987,2   tablespoons
149110,1388,1/4  cup
85057,2683,1 1/2  cups
85057,6270,1 1/2  teaspoons
85057,6906,1   tablespoon
85057,332,1   tablespoon
85057,4717,2/3  cup
85057,7559,1/3  cup
20960,1310,3   lbs
20960,6270,
20960,2817,
20960,367,2   cups   tangy
237789,840,1/2  teaspoon
237789,2499,2
237789,7655,1   tablespoon
237789,1170,
237789,3597,
237789,1372,
237789,6270,
237789,5319,
32130,4574,1/2  cup
32130,2683,1   cup
32130,6906,3/4  cup
32130,332,2   teaspoons
32130,7655,1   cup
32130,1200,1   can
26398,5180,1/4  cup   grated
26398,5006,1   tablespoon
26398,382,2   teaspoons
26398,5106,1   teaspoon
26398,3217,1   teaspoon
26398,5985,4   medium
40237,2683,1 1/2  cups
40237,6906,1   cup
40237,1584,3   tablespoons
40237,335,1   teaspoon
40237,6270,1/2  teaspoon
40237,7557,6   tablespoons
40237,7620,1   tablespoon
40237,7449,1   teaspoon
40237,7655,1   cup   cold
234329,1310,20
234329,840,1/2  cup
234329,3810,1/2  cup
234329,2683,3/4  cup
234329,1118,1/2  teaspoon
234329,3217,1/2  teaspoon
234329,6270,1/2  teaspoon
18265,3560,1   cup   grated
18265,5010,1   small
18265,5519,2
18265,2757,1   tablespoon   chopped
18265,2499,4
18265,2559,
18265,6270,1/4  teaspoon
18265,1119,1   pinch
458008,2683,1/4  cup
458008,6906,1/4  cup
458008,7407,1/2  tablespoon
